Txn_ID,Txn_Date,Period,Account_Code,Description,Site_Code,Department,Amount_GBP
100609,2025-02-12,FY25-02,4020,Entertainment Revenue,S003,RETAIL,16743.62
104281,2025-08-03,FY25-08,6110,Business Rates,S002,,-2075.29
102237,2025-05-06,FY25-05,4000,Food & Beverage Revenue,S002,FOOD_BEV,11656.23
102681,2025-05-27,FY25-05,6300,Marketing & Promotions,S003,,-672.57
104194,2025-08-21,FY25-08,6010,Employer NI & Pension,S001,,-1290.1
106353,2025-12-20,FY25-12,4040,Events & Hire Revenue,S003,RETAIL,3739.2
104529,2025-09-15,FY25-09,4030,Membership Revenue,S002,ENTERTAINMENT,2893.72
104351,2025-08-03,FY25-08,6300,Marketing & Promotions,S002,,-485.81
100775,2025-02-11,FY25-02,5010,COST OF GOODS SOLD - RETAIL,S002,RETAIL,-1466.86
100089,2025-01-27,FY25-01,4020,Entertainment Revenue,S004,FOOD_BEV,5331.67
104474,2025-09-01,FY25-09,4010,Retail Merchandise Revenue,S002,MEMBERSHIP,3375.24
105770,2025-11-29,FY25-11,5000,Cost of Goods Sold - F&B,S005,ENTERTAINMENT,-5285.08
103503,2025-07-26,FY25-07,4030,Membership Revenue,S004,ENTERTAINMENT,2194.96
102745,2025-05-20,FY25-05,7000,Depreciation,S001,,-1061.79
101419,2025-03-28,FY25-03,6010,Employer NI & Pension,S002,,-1112.14
103559,2025-07-02,FY25-07,4040,Events & Hire Revenue,S005,RETAIL,2764.46
100610,2025-02-16,FY25-02,4020,Entertainment Revenue,S003,ENTERTAINMENT,16743.62
100335,2025-01-23,FY25-01,6110,Business Rates,S001,,-1010.45
101985,2025-04-04,FY25-04,6010,Employer NI & Pension,S003,,-1304.06
101409,2025-03-01,FY25-03,6010,Employer NI & Pension,S001,,-1332.74
100298,2025-01-17,FY25-01,6100,Property Rent,S001,,-4716.01
101787,2025-04-12,FY25-04,4030,Membership Revenue,S005,ENTERTAINMENT,2692.6
104265,2025-08-26,FY25-08,6100,Property Rent,S005,,-3306.96
101295,2025-03-02,FY25-03,5000,Cost of Goods Sold - F&B,S002,MEMBERSHIP,-4553.53
104296,2025-08-23,FY25-08,6110,Business Rates,S004,,-713.79
102828,2025-06-18,FY25-06,4010,Retail Merchandise Revenue,S001,FOOD_BEV,4858.88
100794,2025-02-13,FY25-02,5010,Cost of Goods Sold - Retail,S005,ENTERTAINMENT,-1435.74
103910,2025-08-23,FY25-08,4000,Food & Beverage Revenue,S002,FOOD_BEV,23053.02
103842,2025-07-02,FY25-07,6400,Repairs & Maintenance,S005,,-3421.41
102534,2025-05-24,FY25-05,6010,Employer NI & Pension,S001,,-2252.72
104042,2025-08-03,FY25-08,4030,Membership Revenue,S005,RETAIL,2425.2
103464,2025-07-01,FY25-07,4030,Membership Revenue,S001,ENTERTAINMENT,2824.08
106337,2025-12-21,FY25-12,4040,Events & Hire Revenue,S001,FOOD_BEV,3187.42
105557,2025-10-07,FY25-10,7000,Depreciation,S003,,-2244.57
100932,2025-02-08,FY25-02,6110,Business Rates,S004,,-769.87
102617,2025-05-04,FY25-05,6110,Business Rates,S003,,-1682.44
106621,2025-12-25,FY25-12,6110,Business Rates,S005,,-685.05
105437,2025-10-08,FY25-10,6200,Utilities - Electricity,S002,,-889.36
100813,2025-02-18,FY25-02,6000,Wages & Salaries,S002,,-11738.56
100695,2025-02-16,FY25-02,4040,Events & Hire Revenue,S003,,1129.39
101940,2025-04-05,FY25-04,6000,Wages & Salaries,S003,,-7062.56
103099,2025-06-07,FY25-06,6010,Employer NI & Pension,S004,,-2022.21
102441,2025-05-22,FY25-05,5000,Cost of Goods Sold - F&B,S003,ENTERTAINMENT,-4585.87
105488,2025-10-08,FY25-10,6300,Marketing & Promotions,S003,,-559.81
102851,2025-06-11,FY25-06,4010,Retail Merchandise Revenue,S003,MEMBERSHIP,3951.78
103996,2025-08-04,FY25-08,4020,Entertainment Revenue,S004,FOOD_BEV,6835.26
105769,2025-11-07,FY25-11,5000,Cost of Goods Sold - F&B,S005,EVENTS,-5285.08
104773,2025-09-29,FY25-09,6100,Property Rent,S004,,-1915.39
101545,2025-03-31,FY25-03,6210,Utilities - Gas/Water  ,S004,,-1977.48
102675,2025-05-04,FY25-05,6300,Marketing & Promotions,S002,,-729.7
106236,2025-12-27,FY25-12,4010,Retail Merchandise Revenue,S004,EVENTS,4792.11
106334,2025-12-03,FY25-12,4040,Events & Hire Revenue  ,S001,MEMBERSHIP,3187.42
106054,2025-11-28,FY25-11,6300,Marketing & Promotions,S002,,-594.66
101205,2025-03-04,FY25-03,4030,Membership Revenue,S002,ENTERTAINMENT,2917.86
105251,2025-10-04,FY25-10,6000,Wages & Salaries,S001,,-10020.18
101168,2025-03-11,FY25-03,4020,Entertainment Revenue,S002,EVENTS,10092.21
104678,2025-09-16,FY25-09,6000,Wages & Salaries,S002,,-8007.85
103922,2025-08-13,FY25-08,4000,Food & Beverage Revenue,S004,RETAIL,16988.89
102517,2025-05-05,FY25-05,6000,Wages & Salaries,S003,,-13399.29
103781,2025-07-05,FY25-07,6200,Utilities - Electricity,S001,,-1016.14
103229,2025-06-22,FY25-06,6300,Marketing & Promotions,S001,,-828.46
106206,2025-12-11,FY25-12,4010,Retail Merchandise Revenue,S001,MEMBERSHIP,9190.25
103773,2025-07-19,FY25-07,6110,Business Rates,S005,,-959.11
101979,2025-04-07,FY25-04,6010,Employer NI & Pension,S003,,-1304.06
103349,2025-07-14,FY25-07,4000,Food & Beverage Revenue,S001,ENTERTAINMENT,21651.41
102620,2025-05-13,FY25-05,6110,Business Rates,S004,,-1600.25
100662,2025-02-13,FY25-02,4030,Membership Revenue,S005,MEMBERSHIP,3008.63
105816,2025-11-30,FY25-11,5010,Cost of Goods Sold - Retail,S005,MEMBERSHIP,-3199.56
104770,2025-09-01,FY25-09,6100,Property Rent,S004,,-1915.39
105108,2025-10-18,FY25-10,4030,Membership Revenue,S003,FOOD_BEV,3711.47
100616,2025-02-02,FY25-02,4020,Entertainment Revenue,S004,RETAIL,4041.16
102062,2025-04-06,FY25-04,6200,Utilities - Electricity,S001,,-838.85
105430,2025-10-06,FY25-10,6110,Business Rates,S005,,-825.07
103901,2025-07-04,FY25-07,7000,Depreciation,S005,,-843.78
103767,2025-07-03,FY25-07,6110,Business Rates,S004,,-584.85
104200,2025-08-27,FY25-08,6010,Employer NI & Pension,S001,,-1290.1
105200,2025-10-13,FY25-10,5000,Cost of Goods Sold - F&B,S005,MEMBERSHIP,-4384.12
106048,2025-11-19,FY25-11,6300,Marketing & Promotions,S001,,-1465.54
101523,2025-03-09,FY25-03,6200,Utilities - Electricity,S004,,-511.77
100482,2025-01-17,FY25-01,7000,Depreciation,S001,,-956.23
101394,2025-03-24,FY25-03,6000,Wages & Salaries,S005,,-6875.96
105231,2025-10-14,FY25-10,5010,Cost of Goods Sold - Retail,S004,MEMBERSHIP,-1779.13
105285,2025-10-21,FY25-10,6000,Wages & Salaries,S004,,-5847.27
103971,2025-08-29,FY25-08,4010,Retail Merchandise Revenue,S005,ENTERTAINMENT,13440.03
106674,2025-12-13,FY25-12,6999,Utilities - Gas/Water,S001,,-1278.06
101740,2025-04-06,FY25-04,4020,Entertainment Revenue,S002,ENTERTAINMENT,7546.42
106712,2025-12-17,FY25-12,6300,MARKETING & PROMOTIONS,S005,,-809.74
101800,2025-04-02,FY25-04,4040,Events & Hire Revenue,S001,,2784.36
103576,2025-07-15,FY25-07,5000, Cost of Goods Sold - F&B,S002,EVENTS,-5974.1
103078,2025-06-25,FY25-06,6010,Employer NI & Pension,S001,,-2633.55
105057,2025-10-12,FY25-10,4020,Entertainment Revenue,S002,EVENTS,6133.05
105355,2025-10-30,FY25-10,6100,Property Rent,S003,,-2564.88
105375,2025-10-31,FY25-10,6100,Property Rent,S005,,-2489.24
103518,2025-07-02,FY25-07,4040,Events & Hire Revenue,S001,MEMBERSHIP,3021.28
103302,2025-06-06,FY25-06,6700,Professional Fees,S005,,-693.54
102025,2025-04-16,FY25-04,6110,Business Rates,S001,,-1057.3
106024,2025-11-24,FY25-11,6200,Utilities - Electricity,S004,,-1146.5
105898,2025-11-13,FY25-11,6010,Employer NI & Pension,S003,,-1252.54
104163,2025-08-01,FY25-08,6000,WAGES & SALARIES,S001,,-35176.05
104358,2025-08-07,FY25-08,6300,Marketing & Promotions,S003,,-786.41
106520,2025-12-11,FY25-12,6010,Employer NI & Pension,S002,,-1549.99
104568,2025-09-26,FY25-09,4040,Events & Hire Revenue,S001,ENTERTAINMENT,3254.56
105545,2025-10-14,FY25-10,6700,PROFESSIONAL FEES,S004,,-1231.42
102379,2025-05-24,FY25-05,4040,Events & Hire Revenue,S001,ENTERTAINMENT,2369.84
104591,2025-09-15,FY25-09,5000, Cost of Goods Sold - F&B,S001,EVENTS,-10810.53
104756,2025-09-23,FY25-09,6100,Property Rent,S002,,-9473.79
106043,2025-11-15,FY25-11,6210,Utilities - Gas/Water,S005,,-797.42
105152,2025-10-07,FY25-10,4040,Events & Hire Revenue,S003,ENTERTAINMENT,1664.08
104651,2025-09-29,FY25-09,5010,Cost of Goods Sold - Retail,S004,ENTERTAINMENT,-1615.47
102492,2025-05-25,FY25-05,5010,Cost of Goods Sold - Retail,S005,EVENTS,-1731.02
104812,2025-09-02,FY25-09,5099,Business Rates,S005,,-1471.69
104434,2025-08-03,FY25-08,7000,Depreciation,S005,,-821.71
104901,2025-09-19,FY25-09,6500,IT & Software Licences,S003,,-969.89
102158,2025-04-01,FY25-04,6500,IT & Software Licences,S001,,-1840.59
102614,2025-05-07,FY25-05,6110,Business Rates,S003,,-1682.44
106296,2025-12-14,FY25-12,4030,Membership Revenue,S002,ENTERTAINMENT,2905.64
105459,2025-10-10,FY25-10,6200,Utilities - Electricity,S005,,-525.99
106710,2025-12-15,FY25-12,6300,Marketing & Promotions,S005,,-809.74
104024,2025-08-20,FY25-08,4030,Membership Revenue,S002,FOOD_BEV,2886.96
103633,2025-07-04,FY25-07,5010,COST OF GOODS SOLD - RETAIL,S005,MEMBERSHIP,-2457.41
103129,2025-06-28,FY25-06,6100,Property Rent,S003,,-9625.43
106538,2025-12-27,FY25-12,6010,Employer NI & Pension,S004,,-802.52
101505,2025-03-24,FY25-03,6200,Utilities - Electricity,S001,,-1412.2
100151,2025-01-23,FY25-01,4040,Events & Hire Revenue,S003,EVENTS,1121.72
106527,2025-12-05,FY25-12,6010,Employer NI & Pension,S003,,-1052.78
105172,2025-10-16,FY25-10,4040,Events & Hire Revenue,S005,MEMBERSHIP,2918.12
105260,2025-10-28,FY25-10,6000,Wages & Salaries,S002,,-6637.84
100541,2025-02-27,FY25-02,4000,Food & Beverage Revenue,S003,MEMBERSHIP,10853.28
106336,2025-12-14,FY25-12,4040,Events & Hire Revenue,S001,ENTERTAINMENT,3187.42
100697,2025-02-06,FY25-02,4040,Events & Hire Revenue,S004,EVENTS,769.79
100525,2025-02-11,FY25-02,4000,Food & Beverage Revenue,S001,ENTERTAINMENT,26202.31
104450,2025-09-20,FY25-09,4000,Food & Beverage Revenue,S003,FOOD_BEV,33779.26
101356,2025-03-06,FY25-03,5010,Cost of Goods Sold - Retail,S005,RETAIL,-1802.16
101230,2025-03-19,FY25-03,4030,Membership Revenue,S005,EVENTS,2720.34
104665,2025-09-26,FY25-09,6000,Wages & Salaries,S001,,-12919.87
101532,2025-03-30,FY25-03,6200,Utilities - Electricity,S005,,-1071.46
104272,2025-08-05,FY25-08,6100,Property Rent,S005,,-3306.96
106028,2025-11-06,FY25-11,6200,Utilities - Electricity,S004,,-1146.5
102382,2025-05-13,FY25-05,4040, Events & Hire Revenue,S001,RETAIL,2369.84
104839,2025-09-06,FY25-09,6200,Utilities - Electricity,S005,,-571.59
102904,2025-06-05,FY25-06,4020,Entertainment Revenue,S005,EVENTS,5672.18
102466,2025-05-05,FY25-05,5010,Cost of Goods Sold - Retail,S002,ENTERTAINMENT,-2276.29
105359,2025-10-03,FY25-10,6100,Property Rent,S003,,-2564.88
100764,2025-02-18,FY25-02,5010,Cost of Goods Sold - Retail,S001,RETAIL,-2817.67
102009,2025-04-11,FY25-04,6100,Property Rent,S004,,-5432.88
104487,2025-09-22,FY25-09,4010,Retail Merchandise Revenue,S004,MEMBERSHIP,4364.92
101035,2025-02-05,FY25-02,6600,Insurance,S004,,-744.96
100620,2025-02-18,FY25-02,4020,Entertainment Revenue,S004,ENTERTAINMENT,4041.16
102710,2025-05-03,FY25-05,6400,Repairs & Maintenance,S003,,-1315.79
102272,2025-05-26,FY25-05,4010,Retail Merchandise Revenue,S002,FOOD_BEV,4832.83
105035,2025-10-17,FY25-10,4010,Retail Merchandise Revenue,S005,RETAIL,4080.11
101218,2025-03-11,FY25-03,4030,Membership Revenue,S003,MEMBERSHIP,4018.52
105400,2025-10-23,FY25-10,6110,Business Rates,S002,,-679.06
101027,2025-02-15,FY25-02,6500,IT & Software Licences,S005,,-1267.98
104769,2025-09-17,FY25-09,6100,Property Rent,S004,,-1915.39
101426,2025-03-05,FY25-03,6010,Employer NI & Pension,S003,,-1912.9
106554,2025-12-13,FY25-12,6100,Property Rent,S001,,-6145.22
100594,2025-02-23,FY25-02,4020,Entertainment Revenue,S001,ENTERTAINMENT,26617.71
100026,2025-01-17,FY25-01,4000,Food & Beverage Revenue,S004,EVENTS,6958.59
100970,2025-02-25,FY25-02,6200,Utilities - Electricity,S003,,-922.6
100136,2025-01-02,FY25-01,4040,Events & Hire Revenue,S002,MEMBERSHIP,1204.32
103636,2025-07-30,FY25-07,5010,Cost of Goods Sold - Retail,S005,MEMBERSHIP,-2457.41
100880,2025-02-26,FY25-02,6100,Property Rent,S001,,-5062.26
100475,2025-01-11,FY25-01,6700,Professional Fees,S005,,-708.05
105059,2025-10-12,FY25-10,4020,ENTERTAINMENT REVENUE,S002,RETAIL,6133.05
106571,2025-12-20,FY25-12,6100,Property Rent,S004,,-2099.72
104405,2025-08-28,FY25-08,7000,Depreciation,S001,,-3610.76
104462,2025-09-04,FY25-09,4000,Food & Beverage Revenue,S005,RETAIL,12054.02
103743,2025-07-31,FY25-07,6110,Business Rates,S001,,-2611.26
105608,2025-11-05,FY25-11,4010,Retail Merchandise Revenue,S001,FOOD_BEV,20518.82
103013,2025-06-17,FY25-06,5000,Cost of Goods Sold - F&B,S005,RETAIL,-3136.08
103547,2025-07-13,FY25-07,4040,Events & Hire Revenue,S003,ENTERTAINMENT,1880.27
101126,2025-03-26,FY25-03,4010,Retail Merchandise Revenue,S001,ENTERTAINMENT,11519.84
105458,2025-10-05,FY25-10,6200,Utilities - Electricity,S005,,-525.99
103164,2025-06-07,FY25-06,6110,Business Rates,S003,,-960.39
100074,2025-01-08,FY25-01,4020,Entertainment Revenue,S001,MEMBERSHIP,10368.78
100899,2025-02-20,FY25-02,6100,Property Rent,S004,,-5606.2
100714,2025-02-10,FY25-02,4040,Events & Hire Revenue,S005,RETAIL,1059.63
102423,2025-05-10,FY25-05,5000,Cost of Goods Sold - F&B,S001,FOOD_BEV,-6304.6
101386,2025-03-26,FY25-03,6000,Wages & Salaries,S004,,-5835.65
100181,2025-01-05,FY25-01,5000,Cost of Goods Sold - F&B,S004,EVENTS,-9267.65
103224,2025-06-29,FY25-06,6210,UTILITIES - GAS/WATER,S004,,-646.72
104428,2025-08-10,FY25-08,7000,Depreciation,S004,,-1358.37
105913,2025-11-05,FY25-11,6010,Employer NI & Pension,S005,,-1411.83
103864,2025-07-26,FY25-07,6700,Professional Fees,S002,,-493.2
106316,2025-12-23,FY25-12,4030,Membership Revenue,S005,MEMBERSHIP,2433.29
103583,2025-07-18,FY25-07,5000,Cost of Goods Sold - F&B,S004,FOOD_BEV,-9351.05
101289,2025-03-24,FY25-03,5000,Cost of Goods Sold - F&B,S001,RETAIL,-4164.62
100376,2025-01-26,FY25-01,6200,Utilities - Electricity,S001,,-1044.44
103924,2025-08-09,FY25-08,4000,Food & Beverage Revenue,S004,MEMBERSHIP,16988.89
105358,2025-10-19,FY25-10,6100,Property Rent,S003,,-2564.88
104739,2025-09-26,FY25-09,6010,Employer NI & Pension,S005,,-833.04
102055,2025-04-25,FY25-04,6110,Business Rates,S004,,-1329.53
103187,2025-06-26,FY25-06,6200,Utilities - Electricity,S001,,-1081.26
100143,2025-01-26,FY25-01,4040,Events & Hire Revenue,S002,ENTERTAINMENT,1204.32
100749,2025-02-04,FY25-02,5000,Cost of Goods Sold - F&B,S005,MEMBERSHIP,-2399.43
103166,2025-06-01,FY25-06,6110,Business Rates,S003,,-960.39
103850,2025-07-12,FY25-07,6500,IT & Software Licences,S005,,-2678.69
105259,2025-10-31,FY25-10,6000,Wages & Salaries,S002,,-6637.84
104993,2025-10-06,FY25-10,4000,Food & Beverage Revenue,S004,MEMBERSHIP,9302.7
106655,2025-12-03,FY25-12,6200,Utilities - Electricity,S003,,-858.1
100254,2025-01-16,FY25-01,6000,Wages & Salaries,S005,,-6579.52
100981,2025-02-19,FY25-02,6200,Utilities - Electricity,S005,,-1110.63
103739,2025-07-07,FY25-07,6100,Property Rent,S005,,-2236.34
101124,2025-03-30,FY25-03,4010,Retail Merchandise Revenue,S001,,11519.84
106375,2025-12-12,FY25-12,4040,Events & Hire Revenue,S005,MEMBERSHIP,3078.49
105173,2025-10-23,FY25-10,4040,Events & Hire Revenue,S005,RETAIL,2918.12
102368,2025-05-18,FY25-05,4030,Membership Revenue,S005,FOOD_BEV,1985.92
100464,2025-01-24,FY25-01,6600,Insurance,S004,,-719.58
100401,2025-01-16,FY25-01,6200,Utilities - Electricity,S004,,-1258.74
100750,2025-02-04,FY25-02,5000,Cost of Goods Sold - F&B,S005,EVENTS,-2399.43
102985,2025-06-11,FY25-06,4040,Events & Hire Revenue,S005,MEMBERSHIP,3232.63
101167,2025-03-31,FY25-03,4020,Entertainment Revenue,S001,EVENTS,14629.54
103424,2025-07-31,FY25-07,4020,Entertainment Revenue,S001,FOOD_BEV,19691.79
102035,2025-04-27,FY25-04,6110,Business Rates,S002,,-810.92
105960,2025-11-01,FY25-11,6110,Business Rates,S001,,-1158.38
106037,2025-11-23,FY25-11,6210,UTILITIES - GAS/WATER,S002,,-932.15
103710,2025-07-28,FY25-07,6100,Property Rent,S002,,-4264.27
101468,2025-03-08,FY25-03,6100,PROPERTY RENT,S005,,-8739.94
106380,2025-12-01,FY25-12,5000,Cost of Goods Sold - F&B,S001,EVENTS,-6002.24
,,,,,,,
105809,2025-11-16,FY25-11,5010,Cost of Goods Sold - Retail,S004,,-4621.27
105351,2025-10-09,FY25-10,6100,Property Rent  ,S002,,-2304.5
104955,2025-09-07,FY25-09,7000,Depreciation,S005,,-2566.23
102787,2025-05-25,FY25-05,7100,Bank Interest,S001,,-1094.93
104828,2025-09-11,FY25-09,6200,Utilities - Electricity,S003,,-509.67
100716,2025-02-17,FY25-02,4040,Events & Hire Revenue,S005,FOOD_BEV,1059.63
105183,2025-10-31,FY25-10,5000,Cost of Goods Sold - F&B,S002,FOOD_BEV,-5493.78
105693,2025-11-29,FY25-11,4030,Membership Revenue,S004,MEMBERSHIP,3420.67
105206,2025-10-20,FY25-10,5000,Cost of Goods Sold - F&B,S005,EVENTS,-4384.12
102322,2025-05-12,FY25-05,4020,Entertainment Revenue,S003,RETAIL,7692.17
103141,2025-06-22,FY25-06,6100,Property Rent,S005,,-2296.86
105369,2025-10-19,FY25-10,6100,Property Rent,S004,,-3291.57
101014,2025-02-14,FY25-02,6400,Repairs & Maintenance,S005,,-1112.16
102802,2025-06-16,FY25-06,4000,Food & Beverage Revenue,S003,MEMBERSHIP,15816.03
106613,2025-12-09,FY25-12,6110,Business Rates,S004,,-556.3
105828,2025-11-19,FY25-11,6000,Wages & Salaries,S001,,-9868.1
103331,2025-06-19,FY25-06,7000,Depreciation,S005,,-851.41
104703,2025-09-02,FY25-09,6000,Wages & Salaries,S005,,-5969.36
100372,2025-01-27,FY25-01,6110,Business Rates,S005,,-1506.84
104498,2025-09-01,FY25-09,4010,Retail Merchandise Revenue,S005,ENTERTAINMENT,7532.85
102582,2025-05-06,FY25-05,6100,Property Rent,S002,,-9701.29
102811,2025-06-04,FY25-06,4000,Food & Beverage Revenue,S004,FOOD_BEV,9336.72
106481,2025-12-16,FY25-12,6000,Wages & Salaries,S003,,-9378.32
106228,2025-12-30,FY25-12,4010,Retail Merchandise Revenue,S004,MEMBERSHIP,4792.11
106607,2025-12-02,FY25-12,6110,Business Rates,S004,,-556.3
102920,2025-06-16,FY25-06,4030,Membership Revenue,S002,EVENTS,7506.16
106050,2025-11-20,FY25-11,6300,Marketing & Promotions,S002,,-594.66
103357,2025-07-11,FY25-07,4000,Food & Beverage Revenue,S002,EVENTS,12747.63
105764,2025-11-30,FY25-11,5000,Cost of Goods Sold - F&B,S004,RETAIL,-2729.6
100284,2025-01-06,FY25-01,6010,Employer NI & Pension,S004,,-767.67
103862,2025-07-22,FY25-07,6700,Professional Fees,S001,,-2039.78
100621,2025-02-27,FY25-02,4020,Entertainment Revenue,S004,EVENTS,4041.16
103318,2025-06-02,FY25-06,7000,Depreciation,S003,,-1112.05
106148,2025-11-22,FY25-11,7000,Depreciation,S003,,-818.76
105175,2025-10-05,FY25-10,5000,Cost of Goods Sold - F&B,S001,ENTERTAINMENT,-16472.68
105496,2025-10-30,FY25-10,6300,Marketing & Promotions,S003,,-559.81
104336,2025-08-20,FY25-08,6210,Utilities - Gas/Water,S005,,-474.94
102510,2025-05-17,FY25-05,9000,Wages & Salaries,S002,,-6564.86
104014,2025-08-13,FY25-08,4020,Entertainment Revenue,S005,,6790.18
106404,2025-12-11,FY25-12,5000,Cost of Goods Sold - F&B,S003,RETAIL,-5456.62
102284,2025-05-02,FY25-05,4010,Retail Merchandise Revenue,S004,RETAIL,2634.56
104879,2025-09-29,FY25-09,6300,Marketing & Promotions,S005,,-659.84
100874,2025-02-10,FY25-02,6010,Employer NI & Pension,S005,,-1829.08
103494,2025-07-30,FY25-07,4030,Membership Revenue,S003,RETAIL,2548.6
100450,2025-01-28,FY25-01,6500,IT & Software Licences,S001,,-3622.71
101055,2025-02-04,FY25-02,7000,Depreciation,S001,,-1323.3
100377,2025-01-20,FY25-01,6200,Utilities - Electricity,S001,,-1044.44
104120,2025-08-10,FY25-08,5000,Cost of Goods Sold - F&B,S005,EVENTS,-4142.21
106737,2025-12-31,FY25-12,6500,IT & Software Licences,S005,,-874.61
106721,2025-12-09,FY25-12,6400,Repairs & Maintenance,S003,,-1321.52
101311,2025-03-24,FY25-03,5000,Cost of Goods Sold - F&B,S003,MEMBERSHIP,-3076.15
101678,2025-04-03,FY25-04,4000, Food & Beverage Revenue,S003,RETAIL,16930.96
106108,2025-11-19,FY25-11,6600,Insurance,S003,,-640.44
100726,2025-02-09,FY25-02,5000,Cost of Goods Sold - F&B,S002,EVENTS,-8510.23
105547,2025-10-14,FY25-10,7000,Depreciation,S001,,-1827.09
104251,2025-08-08,FY25-08,6100,PROPERTY RENT,S003,,-9949.58
105858,2025-11-18,FY25-11,6000,Wages & Salaries,S004,,-5457.64
104347,2025-08-03,FY25-08,6300,Marketing & Promotions,S002,,-485.81
100799,2025-02-13,FY25-02,5010,Cost of Goods Sold - Retail,S005,,-1435.74
105814,2025-11-29,FY25-11,5010,Cost of Goods Sold - Retail,S005,RETAIL,-3199.56
103896,2025-07-06,FY25-07,7000,Depreciation,S005,,-843.78
105301,2025-10-30,FY25-10,6010,Employer NI & Pension,S001,,-1998.52
105162,2025-10-28,FY25-10,4040,Events & Hire Revenue,S004,RETAIL,2121.03
104176,2025-08-28,FY25-08,6000,Wages & Salaries,S003,,-8026.55
102569,2025-05-28,FY25-05,6010,Employer NI & Pension,S005,,-828.05
102865,2025-06-30,FY25-06,4010,Retail Merchandise Revenue,S005,ENTERTAINMENT,12809.52
103657,2025-07-26,FY25-07,6000,Wages & Salaries,S005,,-12118.07
104457,2025-09-01,FY25-09,4000,Food & Beverage Revenue,S005,FOOD_BEV,12054.02
100221,2025-01-16,FY25-01,6000,Wages & Salaries,S001,,-10384.05
105688,2025-11-24,FY25-11,4030,Membership Revenue,S003,FOOD_BEV,2746.35
105982,2025-11-13,FY25-11,6110,Business Rates,S004,,-553.78
100332,2025-01-04,FY25-01,6110,Business Rates,S001,,-1010.45
105959,2025-11-30,FY25-11,6110,Business Rates,S001,,-1158.38
106102,2025-11-27,FY25-11,6600,Insurance,S001,,-818.26
102799,2025-06-08,FY25-06,4000,Food & Beverage Revenue,S002,FOOD_BEV,24816.23
104094,2025-08-09,FY25-08,5000,Cost of Goods Sold - F&B,S002,,-6644.36
106310,2025-12-02,FY25-12,4030,Membership Revenue,S004,EVENTS,2245.31
101227,2025-03-27,FY25-03,4030,Membership Revenue,S004,FOOD_BEV,2723.92
100869,2025-02-21,FY25-02,6010,Employer NI & Pension,S004,,-1754.91
104959,2025-09-09,FY25-09,7100, Bank Interest,S001,,-721.32
105718,2025-11-29,FY25-11,4040,Events & Hire Revenue,S002,RETAIL,3439.05
100905,2025-02-02,FY25-02,6100,Property Rent,S005,,-3568.77
